date,store,sku,category,units_sold,inventory_on_hand,price,pred_lag_7_baseline,pred_ridge_regression,pred_random_forest,pred_gradient_boosting,best_model,forecast_units
2025-03-28,Providence,SKU-4002,Home,26,140,40.03,20.0,22.16,24.17,23.78,gradient_boosting,23.78
2025-03-29,Providence,SKU-4002,Home,18,116,38.87,23.0,26.43,23.85,24.47,gradient_boosting,24.47
2025-03-30,Providence,SKU-4002,Home,26,135,39.22,23.0,27.5,23.63,26.71,gradient_boosting,26.71
2025-03-31,Providence,SKU-4002,Home,17,123,39.08,18.0,14.46,20.06,20.7,gradient_boosting,20.7
2025-04-01,Providence,SKU-4002,Home,21,182,40.14,15.0,13.18,19.64,20.28,gradient_boosting,20.28
2025-04-02,Providence,SKU-4002,Home,22,96,39.49,17.0,17.98,19.5,20.62,gradient_boosting,20.62
2025-04-03,Providence,SKU-4002,Home,28,170,40.08,24.0,18.38,19.74,21.07,gradient_boosting,21.07
2025-04-04,Providence,SKU-4002,Home,24,66,39.83,26.0,24.08,25.63,24.47,gradient_boosting,24.47
2025-04-05,Providence,SKU-4002,Home,28,99,40.17,18.0,25.24,24.92,23.5,gradient_boosting,23.5
2025-04-06,Providence,SKU-4002,Home,25,59,40.28,26.0,28.88,25.48,24.92,gradient_boosting,24.92
2025-04-07,Providence,SKU-4002,Home,16,154,40.12,17.0,13.26,19.95,20.73,gradient_boosting,20.73
2025-04-08,Providence,SKU-4002,Home,24,120,39.18,21.0,16.36,21.26,20.34,gradient_boosting,20.34
2025-04-09,Providence,SKU-4002,Home,22,101,39.19,22.0,18.83,21.3,21.28,gradient_boosting,21.28
2025-04-10,Providence,SKU-4002,Home,20,77,40.12,28.0,22.83,20.49,22.51,gradient_boosting,22.51
2025-04-11,Providence,SKU-4002,Home,37,121,35.98,24.0,38.17,30.58,29.06,gradient_boosting,29.06
2025-04-12,Providence,SKU-4002,Home,23,46,40.06,28.0,24.95,26.57,25.76,gradient_boosting,25.76
2025-04-13,Providence,SKU-4002,Home,26,115,40.53,25.0,28.3,25.01,24.92,gradient_boosting,24.92
2025-04-14,Providence,SKU-4002,Home,23,88,39.97,16.0,14.05,21.34,20.61,gradient_boosting,20.61
2025-04-15,Providence,SKU-4002,Home,21,96,40.72,24.0,18.16,21.15,22.11,gradient_boosting,22.11
2025-04-16,Providence,SKU-4002,Home,14,147,39.83,22.0,17.82,21.25,21.42,gradient_boosting,21.42
2025-04-17,Providence,SKU-4002,Home,19,155,40.46,20.0,20.5,19.11,21.55,gradient_boosting,21.55
2025-04-18,Providence,SKU-4002,Home,33,95,39.85,37.0,25.79,25.27,26.72,gradient_boosting,26.72
2025-04-19,Providence,SKU-4002,Home,25,152,38.99,23.0,24.88,25.2,24.92,gradient_boosting,24.92
2025-04-20,Providence,SKU-4002,Home,24,127,40.09,26.0,26.81,24.61,24.92,gradient_boosting,24.92
2025-04-21,Providence,SKU-4002,Home,26,112,36.51,23.0,29.68,25.08,25.79,gradient_boosting,25.79
2025-04-22,Providence,SKU-4002,Home,20,126,40.29,21.0,16.72,19.58,21.34,gradient_boosting,21.34
2025-04-23,Providence,SKU-4002,Home,26,160,40.96,14.0,18.22,20.89,21.08,gradient_boosting,21.08
2025-04-24,Providence,SKU-4002,Home,26,92,40.15,19.0,21.36,21.77,21.13,gradient_boosting,21.13
2025-04-25,Providence,SKU-4002,Home,26,135,36.5,33.0,40.22,36.01,34.06,gradient_boosting,34.06
2025-04-26,Providence,SKU-4002,Home,34,139,41.09,25.0,25.73,27.06,25.04,gradient_boosting,25.04
2025-04-27,Providence,SKU-4002,Home,28,80,35.89,24.0,43.19,36.26,30.34,gradient_boosting,30.34
2025-04-28,Providence,SKU-4002,Home,22,98,39.25,26.0,15.08,21.72,21.64,gradient_boosting,21.64
2025-04-29,Providence,SKU-4002,Home,24,150,40.27,20.0,16.73,20.78,21.49,gradient_boosting,21.49
2025-04-30,Providence,SKU-4002,Home,19,65,39.98,26.0,20.51,22.56,20.9,gradient_boosting,20.9
2025-03-02,Worcester,SKU-1001,Grocery,196,590,4.89,157.0,181.01,189.91,196.65,gradient_boosting,196.65
2025-03-03,Worcester,SKU-1001,Grocery,182,591,5.01,183.0,168.52,153.19,156.49,gradient_boosting,156.49
2025-03-04,Worcester,SKU-1001,Grocery,174,419,5.08,136.0,166.49,150.6,157.62,gradient_boosting,157.62
2025-03-05,Worcester,SKU-1001,Grocery,211,637,5.04,181.0,167.79,153.7,157.37,gradient_boosting,157.37
2025-03-06,Worcester,SKU-1001,Grocery,127,637,5.04,139.0,160.48,162.66,164.48,gradient_boosting,164.48
2025-03-07,Worcester,SKU-1001,Grocery,213,723,4.95,201.0,181.01,188.74,199.84,gradient_boosting,199.84
2025-03-08,Worcester,SKU-1001,Grocery,225,532,4.88,218.0,179.13,192.61,195.26,gradient_boosting,195.26
2025-03-09,Worcester,SKU-1001,Grocery,233,456,5.05,196.0,181.73,197.6,199.14,gradient_boosting,199.14
2025-03-10,Worcester,SKU-1001,Grocery,181,250,5.02,182.0,181.04,171.47,172.67,gradient_boosting,172.67
2025-03-11,Worcester,SKU-1001,Grocery,203,534,4.95,174.0,165.6,160.59,165.66,gradient_boosting,165.66
2025-03-12,Worcester,SKU-1001,Grocery,231,554,4.42,211.0,198.33,214.75,212.49,gradient_boosting,212.49
2025-03-13,Worcester,SKU-1001,Grocery,221,436,5.07,127.0,164.86,157.09,165.81,gradient_boosting,165.81
2025-03-14,Worcester,SKU-1001,Grocery,326,765,4.56,213.0,203.17,263.32,240.63,gradient_boosting,240.63
2025-03-15,Worcester,SKU-1001,Grocery,234,316,4.95,225.0,208.55,211.69,213.87,gradient_boosting,213.87
2025-03-16,Worcester,SKU-1001,Grocery,224,456,4.96,233.0,205.86,215.27,212.43,gradient_boosting,212.43
2025-03-17,Worcester,SKU-1001,Grocery,171,575,4.91,181.0,183.97,172.94,172.29,gradient_boosting,172.29
2025-03-18,Worcester,SKU-1001,Grocery,145,533,4.97,203.0,185.68,173.05,168.41,gradient_boosting,168.41
2025-03-19,Worcester,SKU-1001,Grocery,240,366,5.0,231.0,200.32,172.66,172.91,gradient_boosting,172.91
2025-03-20,Worcester,SKU-1001,Grocery,157,577,5.07,221.0,181.94,178.65,172.83,gradient_boosting,172.83
2025-03-21,Worcester,SKU-1001,Grocery,328,585,5.04,326.0,212.77,215.2,214.59,gradient_boosting,214.59
2025-03-22,Worcester,SKU-1001,Grocery,252,835,4.83,234.0,202.46,235.74,219.55,gradient_boosting,219.55
2025-03-23,Worcester,SKU-1001,Grocery,203,490,5.02,224.0,214.26,219.92,226.18,gradient_boosting,226.18
2025-03-24,Worcester,SKU-1001,Grocery,208,452,5.01,171.0,187.48,184.98,185.53,gradient_boosting,185.53
2025-03-25,Worcester,SKU-1001,Grocery,225,616,4.9,145.0,186.96,168.49,180.97,gradient_boosting,180.97
2025-03-26,Worcester,SKU-1001,Grocery,175,187,4.88,240.0,217.56,171.13,192.42,gradient_boosting,192.42
2025-03-27,Worcester,SKU-1001,Grocery,184,511,5.03,157.0,198.19,191.47,183.86,gradient_boosting,183.86
2025-03-28,Worcester,SKU-1001,Grocery,267,465,5.03,328.0,244.59,207.67,213.94,gradient_boosting,213.94
2025-03-29,Worcester,SKU-1001,Grocery,144,414,4.93,252.0,219.83,220.48,226.2,gradient_boosting,226.2
2025-03-30,Worcester,SKU-1001,Grocery,314,568,4.56,203.0,224.23,259.08,258.97,gradient_boosting,258.97
2025-03-31,Worcester,SKU-1001,Grocery,151,590,4.96,208.0,190.16,186.52,179.31,gradient_boosting,179.31
2025-04-01,Worcester,SKU-1001,Grocery,207,357,4.88,225.0,194.5,180.3,186.8,gradient_boosting,186.8
2025-04-02,Worcester,SKU-1001,Grocery,102,635,4.9,175.0,200.9,173.93,185.39,gradient_boosting,185.39
2025-04-03,Worcester,SKU-1001,Grocery,183,362,4.81,184.0,192.23,181.33,202.05,gradient_boosting,202.05
2025-04-04,Worcester,SKU-1001,Grocery,214,361,5.05,267.0,235.47,218.27,209.3,gradient_boosting,209.3
2025-04-05,Worcester,SKU-1001,Grocery,244,419,4.95,144.0,206.67,228.07,231.34,gradient_boosting,231.34
2025-04-06,Worcester,SKU-1001,Grocery,301,272,4.49,314.0,243.12,241.31,245.93,gradient_boosting,245.93
2025-04-07,Worcester,SKU-1001,Grocery,224,596,4.96,151.0,188.41,185.23,188.25,gradient_boosting,188.25
2025-04-08,Worcester,SKU-1001,Grocery,198,463,5.0,207.0,205.81,173.14,193.89,gradient_boosting,193.89
2025-04-09,Worcester,SKU-1001,Grocery,274,412,4.42,102.0,202.59,246.13,258.04,gradient_boosting,258.04
2025-04-10,Worcester,SKU-1001,Grocery,178,233,5.09,183.0,204.84,169.81,171.73,gradient_boosting,171.73
2025-04-11,Worcester,SKU-1001,Grocery,250,527,5.1,214.0,221.84,211.57,228.75,gradient_boosting,228.75
2025-04-12,Worcester,SKU-1001,Grocery,259,394,5.03,244.0,208.46,223.84,223.56,gradient_boosting,223.56
2025-04-13,Worcester,SKU-1001,Grocery,251,251,4.91,301.0,251.72,223.14,213.9,gradient_boosting,213.9
2025-04-14,Worcester,SKU-1001,Grocery,191,157,4.98,224.0,202.03,178.36,198.33,gradient_boosting,198.33
2025-04-15,Worcester,SKU-1001,Grocery,170,348,4.97,198.0,207.13,185.9,188.16,gradient_boosting,188.16
2025-04-16,Worcester,SKU-1001,Grocery,142,581,5.08,274.0,194.18,178.69,184.66,gradient_boosting,184.66
2025-04-17,Worcester,SKU-1001,Grocery,274,655,4.45,178.0,209.25,228.42,236.66,gradient_boosting,236.66
2025-04-18,Worcester,SKU-1001,Grocery,197,441,4.9,250.0,215.85,221.2,231.13,gradient_boosting,231.13
2025-04-19,Worcester,SKU-1001,Grocery,259,661,5.01,259.0,216.76,209.55,204.62,gradient_boosting,204.62
2025-04-20,Worcester,SKU-1001,Grocery,213,444,5.04,251.0,234.26,210.05,210.56,gradient_boosting,210.56
2025-04-21,Worcester,SKU-1001,Grocery,181,655,4.93,191.0,196.39,176.17,191.2,gradient_boosting,191.2
2025-04-22,Worcester,SKU-1001,Grocery,173,602,4.96,170.0,189.62,163.78,171.62,gradient_boosting,171.62
2025-04-23,Worcester,SKU-1001,Grocery,155,496,5.06,142.0,205.51,183.66,190.26,gradient_boosting,190.26
2025-04-24,Worcester,SKU-1001,Grocery,230,454,5.01,274.0,207.09,182.41,184.44,gradient_boosting,184.44
2025-04-25,Worcester,SKU-1001,Grocery,165,577,4.94,197.0,208.33,219.27,224.99,gradient_boosting,224.99
2025-04-26,Worcester,SKU-1001,Grocery,250,392,4.95,259.0,221.96,224.82,231.69,gradient_boosting,231.69
2025-04-27,Worcester,SKU-1001,Grocery,340,93,4.51,213.0,240.62,254.6,259.8,gradient_boosting,259.8
2025-04-28,Worcester,SKU-1001,Grocery,117,637,5.02,181.0,187.6,166.99,169.38,gradient_boosting,169.38
2025-04-29,Worcester,SKU-1001,Grocery,277,461,4.89,173.0,188.87,169.35,170.59,gradient_boosting,170.59
2025-04-30,Worcester,SKU-1001,Grocery,229,805,4.48,155.0,196.95,200.76,226.28,gradient_boosting,226.28
2025-03-02,Worcester,SKU-1002,Grocery,173,358,8.53,203.0,166.52,173.51,174.96,gradient_boosting,174.96
2025-03-03,Worcester,SKU-1002,Grocery,166,540,8.64,166.0,137.64,140.87,136.95,gradient_boosting,136.95
2025-03-04,Worcester,SKU-1002,Grocery,146,491,8.32,156.0,139.82,133.13,133.57,gradient_boosting,133.57
2025-03-05,Worcester,SKU-1002,Grocery,136,312,8.43,95.0,148.35,129.13,138.73,gradient_boosting,138.73
2025-03-06,Worcester,SKU-1002,Grocery,123,391,8.75,149.0,155.91,142.15,141.11,gradient_boosting,141.11
2025-03-07,Worcester,SKU-1002,Grocery,217,295,8.54,156.0,172.2,182.62,186.97,gradient_boosting,186.97
2025-03-08,Worcester,SKU-1002,Grocery,139,481,8.51,180.0,157.86,167.94,169.2,gradient_boosting,169.2
2025-03-09,Worcester,SKU-1002,Grocery,202,115,8.71,173.0,175.03,179.88,183.05,gradient_boosting,183.05
2025-03-10,Worcester,SKU-1002,Grocery,113,377,8.39,166.0,150.8,128.77,137.22,gradient_boosting,137.22
2025-03-11,Worcester,SKU-1002,Grocery,175,247,8.35,146.0,151.08,139.65,139.02,gradient_boosting,139.02
2025-03-12,Worcester,SKU-1002,Grocery,155,297,8.42,136.0,137.88,126.39,134.91,gradient_boosting,134.91
2025-03-13,Worcester,SKU-1002,Grocery,199,391,8.49,123.0,148.32,138.6,142.06,gradient_boosting,142.06
2025-03-14,Worcester,SKU-1002,Grocery,154,381,8.5,217.0,164.99,174.86,173.82,gradient_boosting,173.82
2025-03-15,Worcester,SKU-1002,Grocery,230,54,8.51,139.0,166.96,179.97,178.55,gradient_boosting,178.55
2025-03-16,Worcester,SKU-1002,Grocery,255,433,7.48,202.0,188.61,219.66,218.37,gradient_boosting,218.37
2025-03-17,Worcester,SKU-1002,Grocery,171,489,7.67,113.0,166.4,195.89,188.54,gradient_boosting,188.54
2025-03-18,Worcester,SKU-1002,Grocery,181,198,8.34,175.0,162.09,158.09,154.44,gradient_boosting,154.44
2025-03-19,Worcester,SKU-1002,Grocery,86,342,8.66,155.0,158.29,151.74,153.42,gradient_boosting,153.42
2025-03-20,Worcester,SKU-1002,Grocery,162,742,8.33,199.0,152.93,146.5,148.0,gradient_boosting,148.0
2025-03-21,Worcester,SKU-1002,Grocery,226,312,8.18,154.0,176.04,205.45,196.62,gradient_boosting,196.62
2025-03-22,Worcester,SKU-1002,Grocery,213,357,8.34,230.0,171.78,190.98,187.98,gradient_boosting,187.98
2025-03-23,Worcester,SKU-1002,Grocery,152,339,8.45,255.0,190.62,183.52,196.25,gradient_boosting,196.25
2025-03-24,Worcester,SKU-1002,Grocery,160,554,8.4,171.0,144.1,144.87,147.16,gradient_boosting,147.16
2025-03-25,Worcester,SKU-1002,Grocery,183,356,8.4,181.0,162.06,145.59,145.54,gradient_boosting,145.54
2025-03-26,Worcester,SKU-1002,Grocery,155,388,8.55,86.0,148.22,142.18,147.16,gradient_boosting,147.16
2025-03-27,Worcester,SKU-1002,Grocery,130,483,8.54,162.0,167.27,143.43,149.07,gradient_boosting,149.07
2025-03-28,Worcester,SKU-1002,Grocery,121,590,8.46,226.0,166.54,182.92,185.1,gradient_boosting,185.1
2025-03-29,Worcester,SKU-1002,Grocery,185,344,8.5,213.0,184.15,176.85,191.59,gradient_boosting,191.59
2025-03-30,Worcester,SKU-1002,Grocery,237,92,8.55,152.0,187.42,183.17,191.95,gradient_boosting,191.95
2025-03-31,Worcester,SKU-1002,Grocery,143,452,8.64,160.0,157.89,149.13,151.03,gradient_boosting,151.03
2025-04-01,Worcester,SKU-1002,Grocery,150,493,8.57,183.0,161.55,148.89,148.8,gradient_boosting,148.8
2025-04-02,Worcester,SKU-1002,Grocery,172,109,7.8,155.0,166.3,185.29,177.17,gradient_boosting,177.17
2025-04-03,Worcester,SKU-1002,Grocery,191,475,7.81,130.0,169.77,192.91,172.4,gradient_boosting,172.4
2025-04-04,Worcester,SKU-1002,Grocery,194,437,8.38,121.0,170.85,195.82,189.79,gradient_boosting,189.79
2025-04-05,Worcester,SKU-1002,Grocery,168,274,8.48,185.0,183.44,194.01,198.02,gradient_boosting,198.02
2025-04-06,Worcester,SKU-1002,Grocery,168,569,8.45,237.0,173.97,184.3,183.34,gradient_boosting,183.34
2025-04-07,Worcester,SKU-1002,Grocery,124,531,8.42,143.0,150.99,149.02,149.24,gradient_boosting,149.24
2025-04-08,Worcester,SKU-1002,Grocery,131,359,8.43,150.0,161.14,148.81,149.56,gradient_boosting,149.56
2025-04-09,Worcester,SKU-1002,Grocery,158,496,8.56,172.0,155.87,145.34,143.94,gradient_boosting,143.94
2025-04-10,Worcester,SKU-1002,Grocery,126,291,8.61,191.0,160.22,149.75,147.35,gradient_boosting,147.35
2025-04-11,Worcester,SKU-1002,Grocery,239,612,8.55,194.0,152.67,173.18,170.94,gradient_boosting,170.94
2025-04-12,Worcester,SKU-1002,Grocery,151,432,8.67,168.0,169.57,182.42,184.53,gradient_boosting,184.53
2025-04-13,Worcester,SKU-1002,Grocery,212,274,8.44,168.0,183.37,181.88,194.44,gradient_boosting,194.44
2025-04-14,Worcester,SKU-1002,Grocery,142,319,8.43,124.0,147.68,150.54,147.74,gradient_boosting,147.74
2025-04-15,Worcester,SKU-1002,Grocery,82,481,8.32,131.0,147.08,141.05,144.15,gradient_boosting,144.15
2025-04-16,Worcester,SKU-1002,Grocery,170,94,8.59,158.0,163.98,139.72,144.03,gradient_boosting,144.03
2025-04-17,Worcester,SKU-1002,Grocery,157,486,8.37,126.0,158.36,146.18,151.82,gradient_boosting,151.82
2025-04-18,Worcester,SKU-1002,Grocery,213,482,7.71,239.0,189.74,196.32,204.74,gradient_boosting,204.74
2025-04-19,Worcester,SKU-1002,Grocery,147,650,8.48,151.0,155.42,170.92,175.4,gradient_boosting,175.4
2025-04-20,Worcester,SKU-1002,Grocery,238,130,7.42,212.0,191.72,207.67,207.52,gradient_boosting,207.52
2025-04-21,Worcester,SKU-1002,Grocery,143,377,8.46,142.0,143.08,145.5,145.58,gradient_boosting,145.58
2025-04-22,Worcester,SKU-1002,Grocery,115,236,8.43,82.0,143.1,148.26,146.28,gradient_boosting,146.28
2025-04-23,Worcester,SKU-1002,Grocery,178,248,8.49,170.0,160.89,144.34,142.04,gradient_boosting,142.04
2025-04-24,Worcester,SKU-1002,Grocery,152,510,8.63,157.0,149.62,141.65,144.55,gradient_boosting,144.55
2025-04-25,Worcester,SKU-1002,Grocery,206,428,8.5,213.0,181.27,180.55,187.77,gradient_boosting,187.77
2025-04-26,Worcester,SKU-1002,Grocery,182,312,8.54,147.0,161.72,175.04,178.35,gradient_boosting,178.35
2025-04-27,Worcester,SKU-1002,Grocery,146,515,8.48,238.0,183.55,171.95,187.63,gradient_boosting,187.63
2025-04-28,Worcester,SKU-1002,Grocery,161,478,8.56,143.0,144.67,144.25,146.1,gradient_boosting,146.1
2025-04-29,Worcester,SKU-1002,Grocery,165,320,7.61,115.0,151.74,182.7,171.24,gradient_boosting,171.24
2025-04-30,Worcester,SKU-1002,Grocery,185,241,8.6,178.0,162.71,141.42,146.78,gradient_boosting,146.78
2025-03-02,Worcester,SKU-2001,Health,86,437,13.33,71.0,67.58,63.56,67.02,gradient_boosting,67.02
2025-03-03,Worcester,SKU-2001,Health,99,158,11.79,54.0,75.75,71.7,71.85,gradient_boosting,71.85
2025-03-04,Worcester,SKU-2001,Health,73,192,12.9,56.0,57.72,53.66,57.49,gradient_boosting,57.49
2025-03-05,Worcester,SKU-2001,Health,78,136,11.7,56.0,85.08,82.92,72.92,gradient_boosting,72.92
2025-03-06,Worcester,SKU-2001,Health,50,274,13.0,54.0,61.54,52.89,56.62,gradient_boosting,56.62
2025-03-07,Worcester,SKU-2001,Health,67,343,12.78,72.0,63.72,73.2,70.59,gradient_boosting,70.59
2025-03-08,Worcester,SKU-2001,Health,78,217,13.01,60.0,66.66,70.97,69.62,gradient_boosting,69.62
2025-03-09,Worcester,SKU-2001,Health,85,337,13.0,86.0,71.8,71.55,69.96,gradient_boosting,69.96
2025-03-10,Worcester,SKU-2001,Health,59,238,12.87,99.0,64.09,61.75,60.58,gradient_boosting,60.58
2025-03-11,Worcester,SKU-2001,Health,66,256,12.83,73.0,60.63,61.37,58.99,gradient_boosting,58.99
2025-03-12,Worcester,SKU-2001,Health,67,304,12.8,78.0,63.21,58.66,59.6,gradient_boosting,59.6
2025-03-13,Worcester,SKU-2001,Health,64,174,13.18,50.0,63.37,57.87,57.03,gradient_boosting,57.03
2025-03-14,Worcester,SKU-2001,Health,101,339,11.23,67.0,82.59,91.22,95.1,gradient_boosting,95.1
2025-03-15,Worcester,SKU-2001,Health,76,285,13.01,78.0,68.51,68.9,69.83,gradient_boosting,69.83
2025-03-16,Worcester,SKU-2001,Health,80,255,13.22,85.0,77.12,65.03,70.61,gradient_boosting,70.61
2025-03-17,Worcester,SKU-2001,Health,66,168,13.1,59.0,67.61,57.67,58.91,gradient_boosting,58.91
2025-03-18,Worcester,SKU-2001,Health,84,296,13.16,66.0,64.01,54.74,58.28,gradient_boosting,58.28
2025-03-19,Worcester,SKU-2001,Health,60,274,12.89,67.0,66.99,59.65,58.92,gradient_boosting,58.92
2025-03-20,Worcester,SKU-2001,Health,77,313,13.06,64.0,60.36,57.0,58.2,gradient_boosting,58.2
2025-03-21,Worcester,SKU-2001,Health,67,143,12.96,101.0,75.47,74.52,72.6,gradient_boosting,72.6
2025-03-22,Worcester,SKU-2001,Health,64,321,12.9,76.0,73.82,71.91,70.94,gradient_boosting,70.94
2025-03-23,Worcester,SKU-2001,Health,67,201,13.44,80.0,78.64,53.14,69.56,gradient_boosting,69.56
2025-03-24,Worcester,SKU-2001,Health,56,294,12.85,66.0,57.13,55.87,57.74,gradient_boosting,57.74
2025-03-25,Worcester,SKU-2001,Health,82,287,12.97,84.0,64.02,57.63,60.58,gradient_boosting,60.58
2025-03-26,Worcester,SKU-2001,Health,27,238,12.87,60.0,64.0,60.3,59.6,gradient_boosting,59.6
2025-03-27,Worcester,SKU-2001,Health,54,221,12.84,77.0,66.9,62.5,59.6,gradient_boosting,59.6
2025-03-28,Worcester,SKU-2001,Health,76,193,13.06,67.0,73.14,68.49,70.64,gradient_boosting,70.64
2025-03-29,Worcester,SKU-2001,Health,86,127,12.89,64.0,73.66,63.54,70.94,gradient_boosting,70.94
2025-03-30,Worcester,SKU-2001,Health,62,228,13.25,67.0,76.09,61.33,69.63,gradient_boosting,69.63
2025-03-31,Worcester,SKU-2001,Health,56,209,13.05,56.0,60.34,59.37,58.34,gradient_boosting,58.34
2025-04-01,Worcester,SKU-2001,Health,75,252,13.12,82.0,66.6,55.64,60.58,gradient_boosting,60.58
2025-04-02,Worcester,SKU-2001,Health,80,395,13.2,27.0,54.18,57.64,55.97,gradient_boosting,55.97
2025-04-03,Worcester,SKU-2001,Health,57,232,12.93,54.0,65.73,56.29,57.13,gradient_boosting,57.13
2025-04-04,Worcester,SKU-2001,Health,93,288,13.09,76.0,67.81,71.4,70.94,gradient_boosting,70.94
2025-04-05,Worcester,SKU-2001,Health,84,454,13.2,86.0,68.66,64.18,70.24,gradient_boosting,70.24
2025-04-06,Worcester,SKU-2001,Health,54,109,13.03,62.0,73.45,64.18,68.97,gradient_boosting,68.97
2025-04-07,Worcester,SKU-2001,Health,56,238,12.98,56.0,57.76,59.73,57.67,gradient_boosting,57.67
2025-04-08,Worcester,SKU-2001,Health,65,355,13.01,75.0,62.45,53.0,57.74,gradient_boosting,57.74
2025-04-09,Worcester,SKU-2001,Health,68,237,12.92,80.0,59.52,61.61,57.62,gradient_boosting,57.62
2025-04-10,Worcester,SKU-2001,Health,71,139,12.97,57.0,63.25,62.21,57.13,gradient_boosting,57.13
2025-04-11,Worcester,SKU-2001,Health,64,276,12.5,93.0,71.04,78.26,70.79,gradient_boosting,70.79
2025-04-12,Worcester,SKU-2001,Health,93,136,12.81,84.0,74.88,71.22,69.96,gradient_boosting,69.96
2025-04-13,Worcester,SKU-2001,Health,71,211,13.11,54.0,68.97,73.75,69.09,gradient_boosting,69.09
2025-04-14,Worcester,SKU-2001,Health,70,189,11.61,56.0,75.02,78.14,73.52,gradient_boosting,73.52
2025-04-15,Worcester,SKU-2001,Health,69,285,11.8,65.0,77.12,76.88,73.56,gradient_boosting,73.56
2025-04-16,Worcester,SKU-2001,Health,72,438,12.94,68.0,59.4,51.95,57.05,gradient_boosting,57.05
2025-04-17,Worcester,SKU-2001,Health,63,242,12.97,71.0,64.23,60.26,58.92,gradient_boosting,58.92
2025-04-18,Worcester,SKU-2001,Health,70,182,11.8,64.0,87.61,87.87,83.63,gradient_boosting,83.63
2025-04-19,Worcester,SKU-2001,Health,61,364,11.83,93.0,87.74,83.89,86.66,gradient_boosting,86.66
2025-04-20,Worcester,SKU-2001,Health,73,342,13.14,71.0,65.5,75.4,69.12,gradient_boosting,69.12
2025-04-21,Worcester,SKU-2001,Health,62,191,13.02,70.0,58.85,57.86,58.2,gradient_boosting,58.2
2025-04-22,Worcester,SKU-2001,Health,58,273,12.69,69.0,59.42,55.4,57.74,gradient_boosting,57.74
2025-04-23,Worcester,SKU-2001,Health,63,331,12.9,72.0,61.32,56.14,58.92,gradient_boosting,58.92
2025-04-24,Worcester,SKU-2001,Health,62,233,13.39,63.0,64.08,57.71,58.14,gradient_boosting,58.14
2025-04-25,Worcester,SKU-2001,Health,81,192,12.72,70.0,65.98,72.06,69.46,gradient_boosting,69.46
2025-04-26,Worcester,SKU-2001,Health,86,170,13.16,61.0,73.79,68.25,69.47,gradient_boosting,69.47
2025-04-27,Worcester,SKU-2001,Health,81,301,12.83,73.0,71.54,71.53,70.78,gradient_boosting,70.78
2025-04-28,Worcester,SKU-2001,Health,39,162,12.88,62.0,59.69,58.91,57.74,gradient_boosting,57.74
2025-04-29,Worcester,SKU-2001,Health,69,292,11.77,58.0,75.02,77.08,71.18,gradient_boosting,71.18
2025-04-30,Worcester,SKU-2001,Health,62,259,13.09,63.0,61.01,52.14,57.23,gradient_boosting,57.23
2025-03-02,Worcester,SKU-2002,Health,56,137,18.85,55.0,52.48,53.77,50.84,gradient_boosting,50.84
2025-03-03,Worcester,SKU-2002,Health,55,167,18.8,41.0,40.83,45.13,43.64,gradient_boosting,43.64
2025-03-04,Worcester,SKU-2002,Health,45,114,19.06,49.0,44.77,45.9,44.04,gradient_boosting,44.04
2025-03-05,Worcester,SKU-2002,Health,35,221,19.17,51.0,43.58,44.71,43.96,gradient_boosting,43.96
2025-03-06,Worcester,SKU-2002,Health,40,240,18.38,38.0,45.31,45.55,44.56,gradient_boosting,44.56
2025-03-07,Worcester,SKU-2002,Health,60,111,19.47,66.0,55.04,57.26,53.68,gradient_boosting,53.68
2025-03-08,Worcester,SKU-2002,Health,54,252,19.36,53.0,49.08,57.4,53.27,gradient_boosting,53.27
2025-03-09,Worcester,SKU-2002,Health,62,200,18.8,56.0,54.86,56.97,54.04,gradient_boosting,54.04
2025-03-10,Worcester,SKU-2002,Health,58,270,17.28,55.0,55.75,53.05,52.63,gradient_boosting,52.63
2025-03-11,Worcester,SKU-2002,Health,67,73,17.0,45.0,60.53,54.97,54.23,gradient_boosting,54.23
2025-03-12,Worcester,SKU-2002,Health,36,228,19.33,35.0,44.11,45.22,45.1,gradient_boosting,45.1
2025-03-13,Worcester,SKU-2002,Health,53,260,18.98,40.0,43.84,43.86,43.3,gradient_boosting,43.3
2025-03-14,Worcester,SKU-2002,Health,68,178,17.39,60.0,70.24,70.58,67.22,gradient_boosting,67.22
2025-03-15,Worcester,SKU-2002,Health,66,200,19.38,54.0,53.18,56.73,54.99,gradient_boosting,54.99
2025-03-16,Worcester,SKU-2002,Health,60,163,19.18,62.0,58.04,55.69,56.57,gradient_boosting,56.57
2025-03-17,Worcester,SKU-2002,Health,34,184,19.37,58.0,47.58,46.76,46.55,gradient_boosting,46.55
2025-03-18,Worcester,SKU-2002,Health,55,103,18.96,67.0,48.81,45.01,47.11,gradient_boosting,47.11
2025-03-19,Worcester,SKU-2002,Health,40,162,19.21,36.0,42.87,45.2,44.77,gradient_boosting,44.77
2025-03-20,Worcester,SKU-2002,Health,52,211,18.99,53.0,46.1,44.0,45.18,gradient_boosting,45.18
2025-03-21,Worcester,SKU-2002,Health,51,172,19.0,68.0,54.87,55.62,55.29,gradient_boosting,55.29
2025-03-22,Worcester,SKU-2002,Health,75,258,19.33,66.0,54.38,55.22,55.29,gradient_boosting,55.29
2025-03-23,Worcester,SKU-2002,Health,54,188,18.75,60.0,57.52,54.72,54.77,gradient_boosting,54.77
