date,store,sku,category,price,promotion,holiday,weather_index,units_sold,inventory_on_hand,revenue
2024-02-29,New Haven,SKU-3001,Electronics,80.06,0,0,0.909,6,87,480.36
2024-03-01,New Haven,SKU-3001,Electronics,79.39,0,0,0.895,13,66,1032.07
2024-03-02,New Haven,SKU-3001,Electronics,79.42,0,0,0.676,9,39,714.78
2024-03-03,New Haven,SKU-3001,Electronics,78.9,0,0,1.0,8,33,631.2
2024-03-04,New Haven,SKU-3001,Electronics,81.36,0,0,0.668,9,46,732.24
2024-03-05,New Haven,SKU-3001,Electronics,77.25,0,0,0.68,10,33,772.5
2024-03-06,New Haven,SKU-3001,Electronics,81.09,0,0,0.537,6,63,486.54
2024-03-07,New Haven,SKU-3001,Electronics,73.4,1,0,0.641,11,31,807.4
2024-03-08,New Haven,SKU-3001,Electronics,81.02,0,0,0.639,9,51,729.18
2024-03-09,New Haven,SKU-3001,Electronics,78.76,0,0,0.548,13,58,1023.88
2024-03-10,New Haven,SKU-3001,Electronics,78.89,0,0,0.801,5,49,394.45
2024-03-11,New Haven,SKU-3001,Electronics,80.27,0,0,0.734,7,52,561.89
2024-03-12,New Haven,SKU-3001,Electronics,80.59,0,0,0.714,8,80,644.72
2024-03-13,New Haven,SKU-3001,Electronics,80.96,0,0,0.772,5,21,404.8
2024-03-14,New Haven,SKU-3001,Electronics,80.14,0,0,0.648,10,59,801.4
2024-03-15,New Haven,SKU-3001,Electronics,81.69,0,0,0.747,13,82,1061.97
2024-03-16,New Haven,SKU-3001,Electronics,78.43,0,0,0.858,14,51,1098.02
2024-03-17,New Haven,SKU-3001,Electronics,80.07,0,0,0.857,13,66,1040.91
2024-03-18,New Haven,SKU-3001,Electronics,79.39,0,0,0.643,9,41,714.51
2024-03-19,New Haven,SKU-3001,Electronics,77.81,0,0,0.691,12,39,933.72
2024-03-20,New Haven,SKU-3001,Electronics,83.0,0,0,0.821,8,48,664.0
2024-03-21,New Haven,SKU-3001,Electronics,78.14,0,0,0.589,11,79,859.54
2024-03-22,New Haven,SKU-3001,Electronics,80.03,0,0,0.714,16,63,1280.48
2024-03-23,New Haven,SKU-3001,Electronics,81.11,0,0,0.59,12,52,973.32
2024-03-24,New Haven,SKU-3001,Electronics,79.41,0,0,0.642,16,57,1270.56
2024-03-25,New Haven,SKU-3001,Electronics,79.91,0,0,0.647,12,78,958.92
2024-03-26,New Haven,SKU-3001,Electronics,80.41,0,0,0.601,9,35,723.69
2024-03-27,New Haven,SKU-3001,Electronics,78.64,0,0,0.908,10,37,786.4
2024-03-28,New Haven,SKU-3001,Electronics,81.48,0,0,0.84,8,43,651.84
2024-03-29,New Haven,SKU-3001,Electronics,79.73,0,0,0.62,10,64,797.3
2024-03-30,New Haven,SKU-3001,Electronics,79.63,0,0,0.68,9,60,716.67
2024-03-31,New Haven,SKU-3001,Electronics,79.72,0,0,0.586,8,68,637.76
2024-04-01,New Haven,SKU-3001,Electronics,82.73,0,0,0.575,10,46,827.3
2024-04-02,New Haven,SKU-3001,Electronics,80.48,0,0,0.698,14,21,1126.72
2024-04-03,New Haven,SKU-3001,Electronics,81.05,0,0,0.669,12,51,972.6
2024-04-04,New Haven,SKU-3001,Electronics,80.69,0,0,0.863,7,52,564.83
2024-04-05,New Haven,SKU-3001,Electronics,79.79,0,0,0.776,11,52,877.69
2024-04-06,New Haven,SKU-3001,Electronics,72.02,1,0,0.728,18,60,1296.36
2024-04-07,New Haven,SKU-3001,Electronics,79.08,0,0,0.808,9,80,711.72
2024-04-08,New Haven,SKU-3001,Electronics,79.54,0,0,0.674,13,68,1034.02
2024-04-09,New Haven,SKU-3001,Electronics,79.44,0,0,0.549,10,63,794.4
2024-04-10,New Haven,SKU-3001,Electronics,78.74,0,0,0.619,11,57,866.14
2024-04-11,New Haven,SKU-3001,Electronics,80.78,0,0,0.593,10,51,807.8
2024-04-12,New Haven,SKU-3001,Electronics,80.33,0,0,0.834,11,55,883.63
2024-04-13,New Haven,SKU-3001,Electronics,79.54,0,0,0.718,11,40,874.94
2024-04-14,New Haven,SKU-3001,Electronics,78.03,0,0,0.56,13,36,1014.39
2024-04-15,New Haven,SKU-3001,Electronics,80.56,0,0,0.863,9,75,725.04
2024-04-16,New Haven,SKU-3001,Electronics,70.95,1,0,0.673,9,53,638.55
2024-04-17,New Haven,SKU-3001,Electronics,79.14,0,0,0.704,7,67,553.98
2024-04-18,New Haven,SKU-3001,Electronics,80.16,0,0,0.959,8,33,641.28
2024-04-19,New Haven,SKU-3001,Electronics,80.44,0,0,0.75,9,30,723.96
2024-04-20,New Haven,SKU-3001,Electronics,79.62,0,0,0.809,15,56,1194.3
2024-04-21,New Haven,SKU-3001,Electronics,80.8,0,0,0.745,7,54,565.6
2024-04-22,New Haven,SKU-3001,Electronics,80.38,0,0,0.626,9,52,723.42
2024-04-23,New Haven,SKU-3001,Electronics,81.87,0,0,0.713,7,47,573.09
2024-04-24,New Haven,SKU-3001,Electronics,80.61,0,0,0.629,10,76,806.1
2024-04-25,New Haven,SKU-3001,Electronics,79.2,0,0,0.519,10,52,792.0
2024-04-26,New Haven,SKU-3001,Electronics,78.44,0,0,0.365,13,24,1019.72
2024-04-27,New Haven,SKU-3001,Electronics,79.89,0,0,0.718,13,50,1038.57
2024-04-28,New Haven,SKU-3001,Electronics,79.09,0,0,1.0,12,62,949.08
2024-04-29,New Haven,SKU-3001,Electronics,79.69,0,0,0.554,13,72,1035.97
2024-04-30,New Haven,SKU-3001,Electronics,79.54,0,0,0.478,9,61,715.86
2024-05-01,New Haven,SKU-3001,Electronics,78.81,0,0,0.368,9,37,709.29
2024-05-02,New Haven,SKU-3001,Electronics,80.4,0,0,0.557,10,78,804.0
2024-05-03,New Haven,SKU-3001,Electronics,79.37,0,0,0.629,15,55,1190.55
2024-05-04,New Haven,SKU-3001,Electronics,79.84,0,0,0.679,12,57,958.08
2024-05-05,New Haven,SKU-3001,Electronics,81.32,0,0,0.781,11,34,894.52
2024-05-06,New Haven,SKU-3001,Electronics,79.94,0,0,0.38,15,54,1199.1
2024-05-07,New Haven,SKU-3001,Electronics,72.22,1,0,0.693,13,64,938.86
2024-05-08,New Haven,SKU-3001,Electronics,80.06,0,0,0.736,8,17,640.48
2024-05-09,New Haven,SKU-3001,Electronics,79.47,0,0,0.691,11,27,874.17
2024-05-10,New Haven,SKU-3001,Electronics,80.86,0,0,0.564,13,36,1051.18
2024-05-11,New Haven,SKU-3001,Electronics,79.56,0,0,0.684,14,42,1113.84
2024-05-12,New Haven,SKU-3001,Electronics,76.35,0,0,0.781,13,44,992.55
2024-05-13,New Haven,SKU-3001,Electronics,81.43,0,0,0.61,10,52,814.3
2024-05-14,New Haven,SKU-3001,Electronics,78.93,0,0,0.426,11,58,868.23
2024-05-15,New Haven,SKU-3001,Electronics,80.05,0,0,0.484,9,51,720.45
2024-05-16,New Haven,SKU-3001,Electronics,79.35,0,0,0.499,10,21,793.5
2024-05-17,New Haven,SKU-3001,Electronics,79.83,0,0,0.683,8,48,638.64
2024-05-18,New Haven,SKU-3001,Electronics,79.09,0,0,0.485,12,49,949.08
2024-05-19,New Haven,SKU-3001,Electronics,82.73,0,0,0.575,15,46,1240.95
2024-05-20,New Haven,SKU-3001,Electronics,79.84,0,0,0.569,9,49,718.56
2024-05-21,New Haven,SKU-3001,Electronics,78.83,0,0,0.761,10,52,788.3
2024-05-22,New Haven,SKU-3001,Electronics,80.39,0,0,0.537,6,48,482.34
2024-05-23,New Haven,SKU-3001,Electronics,80.1,0,0,0.597,8,64,640.8
2024-05-24,New Haven,SKU-3001,Electronics,79.86,0,0,0.544,13,56,1038.18
2024-05-25,New Haven,SKU-3001,Electronics,82.16,0,0,0.597,11,61,903.76
2024-05-26,New Haven,SKU-3001,Electronics,81.68,0,0,0.483,8,57,653.44
2024-05-27,New Haven,SKU-3001,Electronics,79.84,0,0,0.482,8,48,638.72
2024-05-28,New Haven,SKU-3001,Electronics,77.39,0,0,0.631,9,90,696.51
2024-05-29,New Haven,SKU-3001,Electronics,79.82,0,0,0.337,5,47,399.1
2024-05-30,New Haven,SKU-3001,Electronics,79.56,0,0,0.66,9,31,716.04
2024-05-31,New Haven,SKU-3001,Electronics,78.72,0,0,0.495,12,44,944.64
2024-06-01,New Haven,SKU-3001,Electronics,81.18,0,0,0.517,13,63,1055.34
2024-06-02,New Haven,SKU-3001,Electronics,80.22,0,0,0.538,11,52,882.42
2024-06-03,New Haven,SKU-3001,Electronics,79.01,0,0,0.385,10,38,790.1
2024-06-04,New Haven,SKU-3001,Electronics,80.32,0,0,0.488,6,74,481.92
2024-06-05,New Haven,SKU-3001,Electronics,79.94,0,0,0.564,6,10,479.64
2024-06-06,New Haven,SKU-3001,Electronics,81.03,0,0,0.614,9,43,729.27
2024-06-07,New Haven,SKU-3001,Electronics,80.48,0,0,0.39,7,61,563.36
2024-06-08,New Haven,SKU-3001,Electronics,79.97,0,0,0.477,10,52,799.7
2024-06-09,New Haven,SKU-3001,Electronics,79.6,0,0,0.581,12,49,955.2
2024-06-10,New Haven,SKU-3001,Electronics,79.92,0,0,0.467,7,65,559.44
2024-06-11,New Haven,SKU-3001,Electronics,78.76,0,0,0.612,5,56,393.8
2024-06-12,New Haven,SKU-3001,Electronics,78.38,0,0,0.478,12,83,940.56
2024-06-13,New Haven,SKU-3001,Electronics,79.99,0,0,0.751,10,33,799.9
2024-06-14,New Haven,SKU-3001,Electronics,71.68,1,0,0.569,12,44,860.16
2024-06-15,New Haven,SKU-3001,Electronics,80.39,0,0,0.729,11,61,884.29
2024-06-16,New Haven,SKU-3001,Electronics,78.29,0,0,0.577,10,96,782.9
2024-06-17,New Haven,SKU-3001,Electronics,72.35,1,0,0.348,7,67,506.45
2024-06-18,New Haven,SKU-3001,Electronics,80.26,0,0,0.58,9,99,722.34
2024-06-19,New Haven,SKU-3001,Electronics,83.3,0,0,0.478,6,34,499.8
2024-06-20,New Haven,SKU-3001,Electronics,79.07,0,0,0.214,8,61,632.56
2024-06-21,New Haven,SKU-3001,Electronics,79.41,0,0,0.471,14,53,1111.74
2024-06-22,New Haven,SKU-3001,Electronics,80.42,0,0,0.31,9,40,723.78
2024-06-23,New Haven,SKU-3001,Electronics,77.97,0,0,0.385,10,66,779.7
2024-06-24,New Haven,SKU-3001,Electronics,78.63,0,0,0.255,3,66,235.89
2024-06-25,New Haven,SKU-3001,Electronics,80.3,0,0,0.396,7,74,562.1
2024-06-26,New Haven,SKU-3001,Electronics,78.79,0,0,0.457,8,49,630.32
2024-06-27,New Haven,SKU-3001,Electronics,80.51,0,0,0.559,10,73,805.1
2024-06-28,New Haven,SKU-3001,Electronics,80.57,0,0,0.539,10,62,805.7
2024-06-29,New Haven,SKU-3001,Electronics,81.45,0,0,0.637,10,81,814.5
2024-06-30,New Haven,SKU-3001,Electronics,80.07,0,0,0.589,10,42,800.7
2024-07-01,New Haven,SKU-3001,Electronics,80.37,0,0,0.231,10,25,803.7
2024-07-02,New Haven,SKU-3001,Electronics,78.65,0,0,0.428,7,67,550.55
2024-07-03,New Haven,SKU-3001,Electronics,79.01,0,0,0.52,8,64,632.08
2024-07-04,New Haven,SKU-3001,Electronics,80.49,0,1,0.448,12,58,965.88
2024-07-05,New Haven,SKU-3001,Electronics,81.25,0,0,0.419,11,60,893.75
2024-07-06,New Haven,SKU-3001,Electronics,78.67,0,0,0.379,10,39,786.7
2024-07-07,New Haven,SKU-3001,Electronics,80.0,0,0,0.525,14,35,1120.0
2024-07-08,New Haven,SKU-3001,Electronics,78.41,0,0,0.301,10,52,784.1
2024-07-09,New Haven,SKU-3001,Electronics,80.88,0,0,0.467,9,37,727.92
2024-07-10,New Haven,SKU-3001,Electronics,81.32,0,0,0.474,12,59,975.84
2024-07-11,New Haven,SKU-3001,Electronics,79.55,0,0,0.57,5,44,397.75
2024-07-12,New Haven,SKU-3001,Electronics,79.13,0,0,0.42,9,37,712.17
2024-07-13,New Haven,SKU-3001,Electronics,78.97,0,0,0.636,10,81,789.7
2024-07-14,New Haven,SKU-3001,Electronics,80.28,0,0,0.309,10,53,802.8
2024-07-15,New Haven,SKU-3001,Electronics,82.35,0,0,0.47,5,61,411.75
2024-07-16,New Haven,SKU-3001,Electronics,79.64,0,0,0.398,6,64,477.84
2024-07-17,New Haven,SKU-3001,Electronics,80.36,0,0,0.695,7,45,562.52
2024-07-18,New Haven,SKU-3001,Electronics,79.01,0,0,0.582,7,58,553.07
2024-07-19,New Haven,SKU-3001,Electronics,77.19,0,0,0.441,9,79,694.71
2024-07-20,New Haven,SKU-3001,Electronics,78.95,0,0,0.441,14,37,1105.3
2024-07-21,New Haven,SKU-3001,Electronics,80.3,0,0,0.477,11,53,883.3
2024-07-22,New Haven,SKU-3001,Electronics,81.82,0,0,0.452,10,55,818.2
2024-07-23,New Haven,SKU-3001,Electronics,78.52,0,0,0.645,5,80,392.6
2024-07-24,New Haven,SKU-3001,Electronics,78.31,0,0,0.458,11,60,861.41
2024-07-25,New Haven,SKU-3001,Electronics,82.76,0,0,0.283,8,65,662.08
2024-07-26,New Haven,SKU-3001,Electronics,78.8,0,0,0.183,11,45,866.8
2024-07-27,New Haven,SKU-3001,Electronics,79.98,0,0,0.569,9,43,719.82
2024-07-28,New Haven,SKU-3001,Electronics,72.24,1,0,0.434,12,59,866.88
2024-07-29,New Haven,SKU-3001,Electronics,79.4,0,0,0.264,6,48,476.4
2024-07-30,New Haven,SKU-3001,Electronics,80.02,0,0,0.534,6,54,480.12
2024-07-31,New Haven,SKU-3001,Electronics,79.28,0,0,0.474,8,56,634.24
2024-08-01,New Haven,SKU-3001,Electronics,79.48,0,0,0.473,4,32,317.92
2024-08-02,New Haven,SKU-3001,Electronics,83.86,0,0,0.41,8,71,670.88
2024-08-03,New Haven,SKU-3001,Electronics,73.97,1,0,0.129,9,62,665.73
2024-08-04,New Haven,SKU-3001,Electronics,80.99,0,0,0.297,10,52,809.9
2024-08-05,New Haven,SKU-3001,Electronics,81.0,0,0,0.491,6,32,486.0
2024-08-06,New Haven,SKU-3001,Electronics,79.14,0,0,0.168,6,56,474.84
2024-08-07,New Haven,SKU-3001,Electronics,72.69,1,0,0.545,12,45,872.28
2024-08-08,New Haven,SKU-3001,Electronics,80.97,0,0,0.396,10,54,809.7
2024-08-09,New Haven,SKU-3001,Electronics,79.73,0,0,0.287,9,41,717.57
2024-08-10,New Haven,SKU-3001,Electronics,81.43,0,0,0.313,3,31,244.29
2024-08-11,New Haven,SKU-3001,Electronics,80.48,0,0,0.322,10,55,804.8
2024-08-12,New Haven,SKU-3001,Electronics,80.6,0,0,0.336,10,51,806.0
2024-08-13,New Haven,SKU-3001,Electronics,80.45,0,0,0.491,8,67,643.6
2024-08-14,New Haven,SKU-3001,Electronics,80.0,0,0,0.306,3,66,240.0
2024-08-15,New Haven,SKU-3001,Electronics,78.45,0,0,0.478,7,60,549.15
2024-08-16,New Haven,SKU-3001,Electronics,79.94,0,0,0.231,11,37,879.34
2024-08-17,New Haven,SKU-3001,Electronics,81.23,0,0,0.296,10,59,812.3
2024-08-18,New Haven,SKU-3001,Electronics,79.88,0,0,0.398,11,53,878.68
2024-08-19,New Haven,SKU-3001,Electronics,80.16,0,0,0.313,3,75,240.48
2024-08-20,New Haven,SKU-3001,Electronics,81.61,0,0,0.308,8,57,652.88
2024-08-21,New Haven,SKU-3001,Electronics,81.07,0,0,0.583,5,66,405.35
2024-08-22,New Haven,SKU-3001,Electronics,80.55,0,0,0.22,5,55,402.75
2024-08-23,New Haven,SKU-3001,Electronics,80.55,0,0,0.377,9,56,724.95
2024-08-24,New Haven,SKU-3001,Electronics,79.5,0,0,0.363,7,83,556.5
2024-08-25,New Haven,SKU-3001,Electronics,80.5,0,0,0.469,12,45,966.0
2024-08-26,New Haven,SKU-3001,Electronics,81.67,0,0,0.213,7,66,571.69
2024-08-27,New Haven,SKU-3001,Electronics,79.26,0,0,0.518,3,54,237.78
2024-08-28,New Haven,SKU-3001,Electronics,81.02,0,0,0.38,7,67,567.14
2024-08-29,New Haven,SKU-3001,Electronics,82.09,0,0,0.536,8,50,656.72
2024-08-30,New Haven,SKU-3001,Electronics,78.11,0,0,0.661,6,51,468.66
2024-08-31,New Haven,SKU-3001,Electronics,79.99,0,0,0.328,8,73,639.92
2024-09-01,New Haven,SKU-3001,Electronics,69.9,1,0,0.436,11,47,768.9
2024-09-02,New Haven,SKU-3001,Electronics,79.95,0,0,0.516,7,26,559.65
2024-09-03,New Haven,SKU-3001,Electronics,78.55,0,0,0.491,5,52,392.75
2024-09-04,New Haven,SKU-3001,Electronics,73.28,1,0,0.186,9,29,659.52
2024-09-05,New Haven,SKU-3001,Electronics,80.66,0,0,0.411,7,50,564.62
2024-09-06,New Haven,SKU-3001,Electronics,78.86,0,0,0.363,8,69,630.88
2024-09-07,New Haven,SKU-3001,Electronics,80.16,0,0,0.507,11,48,881.76
2024-09-08,New Haven,SKU-3001,Electronics,77.78,0,0,0.488,7,59,544.46
2024-09-09,New Haven,SKU-3001,Electronics,80.36,0,0,0.337,9,42,723.24
2024-09-10,New Haven,SKU-3001,Electronics,79.9,0,0,0.562,7,56,559.3
2024-09-11,New Haven,SKU-3001,Electronics,78.62,0,0,0.359,5,66,393.1
2024-09-12,New Haven,SKU-3001,Electronics,78.79,0,0,0.388,7,52,551.53
2024-09-13,New Haven,SKU-3001,Electronics,78.72,0,0,0.431,12,40,944.64
2024-09-14,New Haven,SKU-3001,Electronics,81.1,0,0,0.474,9,48,729.9
2024-09-15,New Haven,SKU-3001,Electronics,79.12,0,0,0.22,8,48,632.96
2024-09-16,New Haven,SKU-3001,Electronics,80.1,0,0,0.359,4,50,320.4
2024-09-17,New Haven,SKU-3001,Electronics,79.02,0,0,0.39,7,51,553.14
2024-09-18,New Haven,SKU-3001,Electronics,81.61,0,0,0.289,6,47,489.66
2024-09-19,New Haven,SKU-3001,Electronics,79.13,0,0,0.454,4,55,316.52
2024-09-20,New Haven,SKU-3001,Electronics,79.48,0,0,0.367,11,44,874.28
2024-09-21,New Haven,SKU-3001,Electronics,80.05,0,0,0.387,10,56,800.5
2024-09-22,New Haven,SKU-3001,Electronics,80.42,0,0,0.381,10,65,804.2
2024-09-23,New Haven,SKU-3001,Electronics,78.79,0,0,0.461,7,58,551.53
2024-09-24,New Haven,SKU-3001,Electronics,78.71,0,0,0.338,8,39,629.68
2024-09-25,New Haven,SKU-3001,Electronics,70.43,1,0,0.311,12,42,845.16
2024-09-26,New Haven,SKU-3001,Electronics,80.74,0,0,0.372,8,52,645.92
2024-09-27,New Haven,SKU-3001,Electronics,72.0,1,0,0.433,9,40,648.0
2024-09-28,New Haven,SKU-3001,Electronics,77.96,0,0,0.254,8,62,623.68
2024-09-29,New Haven,SKU-3001,Electronics,80.35,0,0,0.434,6,67,482.1
2024-09-30,New Haven,SKU-3001,Electronics,80.04,0,0,0.595,7,66,560.28
2024-10-01,New Haven,SKU-3001,Electronics,80.57,0,0,0.395,7,58,563.99
2024-10-02,New Haven,SKU-3001,Electronics,79.23,0,0,0.292,8,41,633.84
2024-10-03,New Haven,SKU-3001,Electronics,81.73,0,0,0.476,5,56,408.65
2024-10-04,New Haven,SKU-3001,Electronics,79.25,0,0,0.339,11,44,871.75
2024-10-05,New Haven,SKU-3001,Electronics,79.69,0,0,0.267,13,33,1035.97
2024-10-06,New Haven,SKU-3001,Electronics,81.29,0,0,0.205,9,58,731.61
2024-10-07,New Haven,SKU-3001,Electronics,78.28,0,0,0.221,9,59,704.52
2024-10-08,New Haven,SKU-3001,Electronics,81.85,0,0,0.36,9,83,736.65
2024-10-09,New Haven,SKU-3001,Electronics,80.24,0,0,0.453,6,70,481.44
2024-10-10,New Haven,SKU-3001,Electronics,79.05,0,0,0.628,8,42,632.4
2024-10-11,New Haven,SKU-3001,Electronics,70.56,1,0,0.625,9,104,635.04
2024-10-12,New Haven,SKU-3001,Electronics,80.02,0,0,0.474,8,24,640.16
2024-10-13,New Haven,SKU-3001,Electronics,81.74,0,0,0.691,7,41,572.18
2024-10-14,New Haven,SKU-3001,Electronics,80.4,0,0,0.598,5,66,402.0
2024-10-15,New Haven,SKU-3001,Electronics,71.97,1,0,0.485,7,56,503.79
2024-10-16,New Haven,SKU-3001,Electronics,71.0,1,0,0.557,8,34,568.0
2024-10-17,New Haven,SKU-3001,Electronics,79.4,0,0,0.257,6,58,476.4
2024-10-18,New Haven,SKU-3001,Electronics,80.59,0,0,0.493,10,45,805.9
2024-10-19,New Haven,SKU-3001,Electronics,79.76,0,0,0.306,9,58,717.84
2024-10-20,New Haven,SKU-3001,Electronics,80.85,0,0,0.437,7,51,565.95
2024-10-21,New Haven,SKU-3001,Electronics,71.52,1,0,0.451,7,52,500.64
2024-10-22,New Haven,SKU-3001,Electronics,83.18,0,0,0.468,13,46,1081.34
2024-10-23,New Haven,SKU-3001,Electronics,80.66,0,0,0.478,4,40,322.64
2024-10-24,New Haven,SKU-3001,Electronics,80.17,0,0,0.481,5,35,400.85
2024-10-25,New Haven,SKU-3001,Electronics,80.67,0,0,0.585,4,56,322.68
2024-10-26,New Haven,SKU-3001,Electronics,78.61,0,0,0.334,6,64,471.66
2024-10-27,New Haven,SKU-3001,Electronics,77.76,0,0,0.371,11,38,855.36
2024-10-28,New Haven,SKU-3001,Electronics,78.44,0,0,0.673,7,51,549.08
2024-10-29,New Haven,SKU-3001,Electronics,79.27,0,0,0.761,8,51,634.16
2024-10-30,New Haven,SKU-3001,Electronics,81.06,0,0,0.068,5,39,405.3
2024-10-31,New Haven,SKU-3001,Electronics,69.9,1,0,0.452,8,72,559.2
2024-11-01,New Haven,SKU-3001,Electronics,79.78,0,0,0.19,7,20,558.46
2024-11-02,New Haven,SKU-3001,Electronics,80.49,0,0,0.344,7,46,563.43
2024-11-03,New Haven,SKU-3001,Electronics,78.91,0,0,0.221,13,37,1025.83
2024-11-04,New Haven,SKU-3001,Electronics,81.37,0,0,0.391,5,55,406.85
2024-11-05,New Haven,SKU-3001,Electronics,79.75,0,0,0.46,5,83,398.75
2024-11-06,New Haven,SKU-3001,Electronics,79.01,0,0,0.549,6,55,474.06
2024-11-07,New Haven,SKU-3001,Electronics,79.61,0,0,0.262,7,45,557.27
2024-11-08,New Haven,SKU-3001,Electronics,79.86,0,0,0.205,8,54,638.88
2024-11-09,New Haven,SKU-3001,Electronics,82.08,0,0,0.398,9,69,738.72
2024-11-10,New Haven,SKU-3001,Electronics,80.51,0,0,0.488,9,59,724.59
2024-11-11,New Haven,SKU-3001,Electronics,78.3,0,0,0.788,6,62,469.8
2024-11-12,New Haven,SKU-3001,Electronics,72.53,1,0,0.648,9,66,652.77
2024-11-13,New Haven,SKU-3001,Electronics,79.92,0,0,0.492,8,67,639.36
2024-11-14,New Haven,SKU-3001,Electronics,72.08,1,0,0.455,11,63,792.88
2024-11-15,New Haven,SKU-3001,Electronics,79.24,0,0,0.276,14,56,1109.36
2024-11-16,New Haven,SKU-3001,Electronics,80.14,0,0,0.451,11,48,881.54
2024-11-17,New Haven,SKU-3001,Electronics,78.66,0,0,0.45,11,26,865.26
2024-11-18,New Haven,SKU-3001,Electronics,81.25,0,0,0.614,8,67,650.0
2024-11-19,New Haven,SKU-3001,Electronics,78.77,0,0,0.432,8,47,630.16
2024-11-20,New Haven,SKU-3001,Electronics,80.65,0,0,0.736,8,64,645.2
2024-11-21,New Haven,SKU-3001,Electronics,79.33,0,0,0.464,4,59,317.32
2024-11-22,New Haven,SKU-3001,Electronics,80.45,0,0,0.487,9,43,724.05
2024-11-23,New Haven,SKU-3001,Electronics,82.04,0,0,0.49,9,74,738.36
2024-11-24,New Haven,SKU-3001,Electronics,79.38,0,0,0.61,10,71,793.8
2024-11-25,New Haven,SKU-3001,Electronics,71.84,1,0,0.369,8,45,574.72
2024-11-26,New Haven,SKU-3001,Electronics,80.1,0,0,0.57,8,45,640.8
2024-11-27,New Haven,SKU-3001,Electronics,79.32,0,0,0.704,7,57,555.24
2024-11-28,New Haven,SKU-3001,Electronics,79.9,0,0,0.523,7,26,559.3
2024-11-29,New Haven,SKU-3001,Electronics,79.37,0,1,0.53,12,49,952.44
2024-11-30,New Haven,SKU-3001,Electronics,71.11,1,0,0.484,11,65,782.21
2024-12-01,New Haven,SKU-3001,Electronics,79.68,0,1,0.704,12,43,956.16
2024-12-02,New Haven,SKU-3001,Electronics,81.79,0,1,0.379,9,26,736.11
2024-12-03,New Haven,SKU-3001,Electronics,80.13,0,1,0.492,8,73,641.04
2024-12-04,New Haven,SKU-3001,Electronics,73.09,1,1,0.686,10,64,730.9
2024-12-05,New Haven,SKU-3001,Electronics,77.93,0,1,0.528,9,33,701.37
2024-12-06,New Haven,SKU-3001,Electronics,80.83,0,1,0.766,9,33,727.47
2024-12-07,New Haven,SKU-3001,Electronics,80.53,0,1,0.686,11,72,885.83
2024-12-08,New Haven,SKU-3001,Electronics,82.46,0,1,0.519,14,58,1154.44
2024-12-09,New Haven,SKU-3001,Electronics,79.13,0,1,0.608,7,74,553.91
2024-12-10,New Haven,SKU-3001,Electronics,73.22,1,1,0.644,15,68,1098.3
2024-12-11,New Haven,SKU-3001,Electronics,80.41,0,1,0.833,7,54,562.87
2024-12-12,New Haven,SKU-3001,Electronics,80.9,0,1,0.633,13,18,1051.7
2024-12-13,New Haven,SKU-3001,Electronics,81.52,0,1,0.601,10,28,815.2
2024-12-14,New Haven,SKU-3001,Electronics,79.79,0,1,0.605,13,49,1037.27
2024-12-15,New Haven,SKU-3001,Electronics,79.97,0,1,0.478,12,36,959.64
2024-12-16,New Haven,SKU-3001,Electronics,78.63,0,1,0.961,9,73,707.67
2024-12-17,New Haven,SKU-3001,Electronics,80.87,0,1,0.598,11,68,889.57
2024-12-18,New Haven,SKU-3001,Electronics,82.5,0,1,0.657,11,67,907.5
2024-12-19,New Haven,SKU-3001,Electronics,76.72,0,1,0.573,9,57,690.48
2024-12-20,New Haven,SKU-3001,Electronics,78.48,0,1,0.397,18,38,1412.64
2024-12-21,New Haven,SKU-3001,Electronics,79.49,0,1,0.825,10,55,794.9
2024-12-22,New Haven,SKU-3001,Electronics,79.8,0,1,0.41,13,64,1037.4
2024-12-23,New Haven,SKU-3001,Electronics,80.29,0,1,0.779,11,45,883.19
2024-12-24,New Haven,SKU-3001,Electronics,68.72,1,1,0.335,13,14,893.36
2024-12-25,New Haven,SKU-3001,Electronics,76.98,0,1,0.623,9,27,692.82
2024-12-26,New Haven,SKU-3001,Electronics,80.73,0,1,0.648,8,61,645.84
2024-12-27,New Haven,SKU-3001,Electronics,80.71,0,1,0.756,10,47,807.1
2024-12-28,New Haven,SKU-3001,Electronics,80.72,0,1,0.833,12,25,968.64
2024-12-29,New Haven,SKU-3001,Electronics,71.59,1,1,0.515,15,41,1073.85
2024-12-30,New Haven,SKU-3001,Electronics,81.39,0,1,0.553,8,27,651.12
2024-12-31,New Haven,SKU-3001,Electronics,81.91,0,1,0.74,9,23,737.19
2025-01-01,New Haven,SKU-3001,Electronics,81.01,0,0,0.651,10,63,810.1
2025-01-02,New Haven,SKU-3001,Electronics,80.51,0,0,0.491,4,67,322.04
2025-01-03,New Haven,SKU-3001,Electronics,79.88,0,0,0.713,12,61,958.56
2025-01-04,New Haven,SKU-3001,Electronics,80.98,0,0,0.545,11,33,890.78
2025-01-05,New Haven,SKU-3001,Electronics,80.06,0,0,0.654,12,57,960.72
2025-01-06,New Haven,SKU-3001,Electronics,80.48,0,0,0.818,5,57,402.4
2025-01-07,New Haven,SKU-3001,Electronics,79.22,0,0,0.697,7,44,554.54
2025-01-08,New Haven,SKU-3001,Electronics,80.81,0,0,0.594,8,65,646.48
2025-01-09,New Haven,SKU-3001,Electronics,78.43,0,0,0.576,10,17,784.3
